('AAIC, 3.7000')
('NYMX, 3.0300')
('OBSV, 3.9000')
('OGI, 2.5400')
('OPTT, 4.9200')
('OSG, 2.1600')
('OVID, 3.2470')
('OXSQ, 3.9200')
('PBT, 3.8100')
('PFMT, 1.1900')
('PHAS, 4.3500')
('PHX, 3.1400')
('PIRS, 2.8800')
('PTE, 1.2300')
('PTMN, 2.0100')
('PVL, 1.1800')
('PXLW, 3.4900')
('QD, 2.7200')
('QEP, 3.3000')
('QLGN, 4.1400')
('QTT, 3.8100')
('QUIK, 4.2700')
('RAIL, 4.2300')
('RAVE, 1.2500')
('RCMT, 2.9900')
('REED, 1.0800')
('REPH, 3.7300')
('RGLS, 1.6000')
('RIG, 3.5400')
('RIGL, 4.8000')
('RKDA, 3.2500')
('RLH, 3.4200')
('RMTI, 1.4400')
('RNWK, 3.0250')
('RRD, 2.4500')
('RYB, 3.6399')
('SAN, 3.3500')
('SANW, 3.6500')
('SB, 2.1800')
('SBBP, 3.1000')
('SCOR, 4.2900')
('SD, 4.8800')
('SEAC, 1.3400')
('SECO, 2.8400')
('SESN, 2.4100')
('SIFY, 2.9800')
('SJT, 3.8000')
('SLNO, 2.7100')
('SMHI, 3.4300')
('SNCR, 4.83')
('SND, 2.0700')
('SNDL, 1.1500')
('SNSS, 3.0700')
('SOS, 3.9800')
('SPPI, 3.9700')
('SPRT, 2.4900')
('SRAX, 4.77')
('SREV, 1.6900')
('SRGA, 2.9073')
('STCN, 1.9300')
('STON, 3.1300')
('SUPV, 1.8600')
('SVRA, 2.0000')
('SWN, 4.1400')
('SYBX, 4.2400')
('SYNC, 2.0900')
('TEF, 4.6200')
('TELL, 3.3900')
('TK, 2.7300')
('TLSA, 4.0800')
('TNAV, 4.7800')
('TOUR, 2.8000')
('TRVG, 2.6600')
('TRVN, 2.6600')
('TTI, 2.2000')
('TTNP, 3.7500')
('TTOO, 3.2500')
('TUSK, 4.5100')
('TXMD, 2.2370')
('TYME, 2.4700')
('UEPS, 4.6835')
('UGP, 4.4000')
('UTSI, 2.0600')
('UXIN, 1.4700')
('VBIV, 3.8951')
('VBLT, 2.5000')
('VCNX, 3.1600')
('VEON, 1.6900')
('VNTR, 4.1100')
('VOC, 2.7100')
('VSTM, 2.3800')
('VTNR, 2.0750')
('WATT, 3.9800')
('WMC, 3.0800')
('WTI, 2.7200')
('WTRH, 4.0300')
('XAN, 3.9400')
('XIN, 2.3800')
('XSPA, 2.1983')
('YPF, 4.2900')
('YRD, 4.1200')
('ZAGG, 4.2600')
